Gamma Iota Sigma,https://one.illinois.edu/GammaIotaSigma/
Gamma Phi Beta Sorority,https://one.illinois.edu/GammaPhiBeta/
"Gamma Phi Omega International Sorority, Inc.",https://one.illinois.edu/GammaPhiOmegaInternational/
Gargoyles Honors Society,https://one.illinois.edu/GargoylesHonorsSociety/
Gender and Women's Studies RSO,https://one.illinois.edu/GenderandWomensStudiesRSO/
GeoClub,https://one.illinois.edu/GeoClub/
Geography Graduate Student Association,https://one.illinois.edu/GeographyGraduateStudentAssociation/
Geometry Lab Undergrad Outreach,https://one.illinois.edu/GeometryLabUndergradOutreach/
Geotechnical Engineering Student Organization,https://one.illinois.edu/GeotechnicalEngineeringStudentOrganization/
Ghost Electric Motorcycles,https://ghostelectric.web.illinois.edu/
Ghungroo Dance Company,https://one.illinois.edu/GhungrooDanceCompany/
Gift of Life UIUC,https://one.illinois.edu/GiftofLife/
Girl Gains at UIUC,https://one.illinois.edu/GirlGains/
Girl Up UIUC,https://one.illinois.edu/GirlUp/
Girls Next Door,https://one.illinois.edu/GirlsNextDoor/
GLAM Squad,https://one.illinois.edu/GLAMSquad/
Global Medical Training,https://one.illinois.edu/GlobalMedicalTraining/
Global Studies Professional Society,https://one.illinois.edu/GlobalStudiesProfessionalSociety/
Glory Nation Prayer City,https://one.illinois.edu/GloryNationPrayerCity/
Go Club @ UIUC,https://one.illinois.edu/GoClub/
Golden Apple - Illini,https://one.illinois.edu/GoldenApple/
Good Athlete Project - UIUC,https://one.illinois.edu/GoodAthleteProjec/
Google Developers Student Club,https://one.illinois.edu/GoogleDevelopersStudentClub/
Gospel Fellowship,https://one.illinois.edu/GospelFellowship/
Graduate Biomedical Engineering Society,https://one.illinois.edu/GraduateBiomedicalEngineeringSociety/
Graduate Consulting Club,https://one.illinois.edu/GraduateConsultingClub/
Graduate Employees' Organization,https://one.illinois.edu/GraduateEmployeesOrganization/
"Graduate Organization of, for and by Latine Students",https://one.illinois.edu/GraduateOrganizationofforandbyLatineStudents/
Graduate Student Association of Animal Scientists,https://one.illinois.edu/GraduateStudentAssociationofAnimalScientists/
Graduate Students in Ecology and Evolutionary Biology,https://one.illinois.edu/GraduateStudentsinEcologyandEvolutionaryBiology/
Graduate Students of French and Italian,https://one.illinois.edu/GraduateStudentsofFrenchandItalian/
Graduate Women in the Society of Women Engineers,https://one.illinois.edu/GraduateWomenintheSocietyofWomenEngineers/
Greek Graduate Student Association,https://one.illinois.edu/GreekGraduateStudentAssociation/
Greek InterVarsity Christian Fellowship,https://one.illinois.edu/GreekInterVarsityChristianFellowship/
Greeks Redefined,https://one.illinois.edu/GreeksRedefined/
Grow2Give,https://one.illinois.edu/Grow2Give/
Grupo Illini,https://one.illinois.edu/GrupoIllini/
Guild of Unpaid Illinois Lawyer Thespians,https://one.illinois.edu/GuildofUnpaidIllinoisLawyerThespians/
Habitat for Humanity Campus Chapter,https://one.illinois.edu/HabitatforHumanityCampusChapter/
Hack4Impact UIUC,https://one.illinois.edu/Hack4Impact/
Harmony Ballet,https://one.illinois.edu/HarmonyBallet/
Harry Potter Alliance,https://one.illinois.edu/HarryPotterAlliance/
Healing Everything And Reaching The Soul,https://one.illinois.edu/HealingEverythingAndReachingTheSoul/
Health and Elder Law Society,https://one.illinois.edu/HealthandElderLawSociety/
Health of The Homeless,https://one.illinois.edu/HealthofTheHomeless/
Healthcare Book Club,https://one.illinois.edu/HealthcareBookClub/
"Hedge: Equities, Options, and Alternatives",https://one.illinois.edu/HedgeEquitiesOptionsandAlternatives/
Hellenic Student Association,https://one.illinois.edu/HellenicStudentAssociation/
Her Campus Illinois,https://one.illinois.edu/HerCampus/
"Hermandad de Sigma Iota Alpha, Incorporada",https://one.illinois.edu/HermandaddeSigmaIotaAlpha/
Hillel Leadership Council,https://one.illinois.edu/HillelLeadershipCouncil/
Hindu YUVA UIUC,https://one.illinois.edu/HinduYUVA/
Hip-Hop Collective at UIUC,https://one.illinois.edu/HipHopCollectiveat/
Hip-Notic Dance Team,https://one.illinois.edu/HipNoticDanceTeam/
Hispanic Organization of Urban Studies and the Environment,https://one.illinois.edu/HispanicOrganizationUrbanStudiesandtheEnvironment/
Historical European Martial Arts Urbana/Champaign,https://one.illinois.edu/HistoricalEuropeanMartialArts/
History Graduate Student Association,https://one.illinois.edu/HistoryGraduateStudentAssociation/
Hive Society Improv Comedy Troupe,https://one.illinois.edu/HiveSocietyImprovComedyTroupe/
Hong Kong Student Association,https://one.illinois.edu/HongKongStudentAssociation/
Hoof and Horn,https://one.illinois.edu/HoofandHorn/
Horticulture Club,https://one.illinois.edu/HorticultureClub/
Hospitality Management Association,https://one.illinois.edu/HospitalityManagementAssociation/
Hot Pot Basketball Association,https://one.illinois.edu/HotPotBasketballAssociation/
Human Development and Family Studies Graduate Student Organization,https://one.illinois.edu/HumanDevelopmentandFamilyStudiesGraduateStudentOrganization/
Human Factors and Ergonomics Society at the University of Illinois Urbana-Champaign,https://one.illinois.edu/HumanFactorsandErgonomicsSociety/
Human Interest Professionals Club,https://one.illinois.edu/HumanInterestProfessionalsClub/
Human Resources and Psychology Organization,https://one.illinois.edu/HumanResourcesandPsychologyOrganization/
Humanity First at Illinois,https://one.illinois.edu/HumanityFirst/
I-CAUSE,https://one.illinois.edu/ICAUSE/
I-Leader Academia,https://one.illinois.edu/ILeaderAcademia/
Ice Skating Illini,https://one.illinois.edu/IceSkatingIllini/
iDegrees Graduate Business Association,https://one.illinois.edu/iDegreesGraduateBusinessAssociation/
If/When/How,https://one.illinois.edu/IfWhenHow/
IGNITE @UIUC,https://one.illinois.edu/IGNITEUIUC/
IlliDell of Alpha Gamma Sigma,https://one.illinois.edu/IlliDellofAlphaGammaSigma/
Illini 4000,https://one.illinois.edu/Illini4000/
Illini Air Shuttle,https://one.illinois.edu/AirShuttle/
Illini Automotive Group,https://one.illinois.edu/IlliniAutomotiveGroup/
Illini Awaaz A Cappella,https://one.illinois.edu/IlliniAwaazACappella/
Illini Badminton Intercollegiate Sports Club,https://one.illinois.edu/IlliniBadmintonIntercollegiateSportsClub/
Illini Barbell,https://one.illinois.edu/IlliniBarbell/
Illini Bass Fishing Club,https://one.illinois.edu/IlliniBassFishingClub/
Illini Bhangra,https://one.illinois.edu/IlliniBhangra/
Illini Billiards Club,https://one.illinois.edu/IlliniBilliardsClub/
Illini Blockchain,https://one.illinois.edu/IlliniBlockchain/
Illini Books to Prisoners,https://one.illinois.edu/IlliniBookstoPrisoners/
Illini Boxing,https://one.illinois.edu/IlliniBoxing/
Illini Brazilian Jiu Jitsu Club,https://one.illinois.edu/IlliniBrazilianJiuJitsuClub/
Illini CHAARG,https://one.illinois.edu/IlliniCHAARG/
Illini Chamber Strings (ICS),https://one.illinois.edu/chamberstrings/
Illini Chess Club,https://one.illinois.edu/IlliniChessClub/
Illini Chinese Christian Fellowship,https://one.illinois.edu/IlliniChineseChristianFellowship/
Illini CogLab,https://one.illinois.edu/IlliniCogLab/
Illini Crusaders,https://one.illinois.edu/IlliniCrusaders/
Illini Cubers,https://one.illinois.edu/IlliniCubers/
Illini Cycling,https://one.illinois.edu/IlliniCycling/
Illini Dairy Club,https://one.illinois.edu/IlliniDairyClub/
Illini Dancesport,https://one.illinois.edu/IlliniDancesport/
Illini Democrats,https://one.illinois.edu/IlliniDemocrats/
Illini Disc Golf Club,https://one.illinois.edu/IlliniDiscGolfClub/
Illini Electric Motorsports,https://one.illinois.edu/IlliniElectricMotorsports/
Illini Emerging Leaders,https://one.illinois.edu/IlliniEmergingLeaders/
Illini Equestrians,https://one.illinois.edu/IlliniEquestrians/
Illini Esports,https://one.illinois.edu/IlliniEsports/
Illini EV Concept,https://one.illinois.edu/IlliniEVConcept/
Illini Fighting Alzheimer's,https://one.illinois.edu/FightingAlzheimers/
Illini Fighting Hunger,https://one.illinois.edu/IlliniFightingHunger/
Illini Film and Video,https://one.illinois.edu/IlliniFilmandVideo/
Illini Forever,https://studentengagement.illinois.edu/
Illini Ghost Hunters,https://one.illinois.edu/IlliniGhostHunters/
Illini Global Forensics,https://one.illinois.edu/IlliniGlobalForensics/
Illini Hockey Club,https://one.illinois.edu/IlliniHockeyClub/
Illini Ice Girls,https://one.illinois.edu/IlliniIceGirls/
Illini Innovated + Imagined,https://one.illinois.edu/IlliniInnovatedImagined/
Illini Ishaara,https://one.illinois.edu/IlliniIshaara/
Illini Kendo Club,https://one.illinois.edu/IlliniKendoClub/
Illini Kennel Club,https://one.illinois.edu/IlliniKennelClub/
Illini Life Student Fellowship,https://one.illinois.edu/IlliniLifeStudentFellowship/
Illini Magic Society,https://one.illinois.edu/IlliniMagicSociety/
Illini Math Tournament at UIUC,https://one.illinois.edu/IlliniMathTournamentat/
Illini Medical Screening Society,https://one.illinois.edu/IlliniMedicalScreeningSociety/
Illini MediMech,https://one.illinois.edu/illinimedimech/
Illini Mens' Water Polo Club,https://one.illinois.edu/IlliniMensWaterPoloClub/
Illini Mentor Program,https://one.illinois.edu/IlliniMentorProgram/
Illini Motorcycle Club,https://one.illinois.edu/IlliniMotorcycleClub/
Illini N Motion Dance Team,https://one.illinois.edu/IlliniNMotionDanceTeam/
Illini Network Technology Group,https://one.illinois.edu/illininetworktechnologygroup/
Illini Oboe Society,https://one.illinois.edu/OboeSociety/
Illini Painting Club,https://one.illinois.edu/IlliniPaintingClub/
Illini PokeGO,https://one.illinois.edu/IlliniPokeGO/
Illini Pole Fitness,https://one.illinois.edu/PoleFitness/
Illini Powerlifting Club,https://one.illinois.edu/IlliniPowerliftingClub/
Illini Pride Student Athletic Board,https://one.illinois.edu/IlliniPrideStudentAthleticBoard/
Illini Pullers,https://one.illinois.edu/IlliniPullers/
Illini Raas,https://one.illinois.edu/IlliniRaas/
Illini Railroad Club,http://www.illinirailroadclub.org
Illini Rhythm Syndicate,https://one.illinois.edu/IlliniRhythmSyndicate/
Illini Ridgebacks Quadball Team,https://one.illinois.edu/IlliniRidgebacksQuadballTeam/
Illini RoboMaster,https://one.illinois.edu/RoboMaster/
Illini Rotaract Club,https://one.illinois.edu/IlliniRotaractClub/
Illini Service Dogs,https://one.illinois.edu/IlliniServiceDogs/
Illini Solar Car,https://one.illinois.edu/IlliniSolarCar/
Illini Speed,https://one.illinois.edu/IlliniSpeed/
Illini Statistics Club,https://one.illinois.edu/IlliniStatisticsClub/
Illini Student Musicals,https://one.illinois.edu/IlliniStudentMusicals/
Illini Students for Reproductive Justice,https://one.illinois.edu/IlliniStudentsforReproductiveJustice/
Illini Students Supporting Israel,https://one.illinois.edu/IlliniStudentsSupportingIsrael/
Illini Swim Club,https://one.illinois.edu/IlliniSwimClub/
Illini Table Tennis Club,https://one.illinois.edu/IlliniTableTennisClub/
Illini Tango,https://one.illinois.edu/IlliniTango/
Illini Thaakat Foundation,https://one.illinois.edu/IlliniThaakatFoundation/
Illini Trap and Skeet Club,https://one.illinois.edu/IlliniTrapandSkeetClub/
Illini Urban Farmers,https://one.illinois.edu/IlliniUrbanFarmers/
Illini Veterans,https://one.illinois.edu/IlliniVeterans/
Illini VEX Robotics,https://one.illinois.edu/IlliniVEXRobotics/
Illini Waterski and Wakeboard Club,https://one.illinois.edu/IlliniWaterskiandWakeboardClub/
Illini Web Shadowing,https://one.illinois.edu/WebShadowing/
Illini Wildlife and Conservation Club,https://one.illinois.edu/IlliniWildlifeandConservationClub/
Illini Women's Hockey Club,https://one.illinois.edu/IlliniWomensHockeyClub/
Illini Women's Soccer Club,https://one.illinois.edu/IlliniWomensSoccerClub/
Illini Women's Water Polo,https://one.illinois.edu/IlliniWomensWaterPolo/
Illini World Taekwondo,https://publish.illinois.edu/illiniworldtaekwondo/
Illini Wushu Club,https://one.illinois.edu/IlliniWushuClub/
Illini Young Life,https://one.illinois.edu/YoungLife/
IlliniFurs,https://one.illinois.edu/IlliniFurs/
IlliniThon,https://one.illinois.edu/IlliniThon/
Illinois Ballet Company,https://one.illinois.edu/IllinoisBalletCompany/
Illinois Biodiesel Initiative,https://one.illinois.edu/IllinoisBiodieselInitiative/
Illinois Biophysics,https://one.illinois.edu/IllinoisBiophysics/
Illinois Club Baseball,https://one.illinois.edu/IllinoisClubBaseball/
Illinois Club Dodgeball,https://one.illinois.edu/IllinoisClubDodgeball/
Illinois Consulting Group,https://one.illinois.edu/IllinoisConsultingGroup/
Illinois Data School Club,https://one.illinois.edu/IllinoisDataSchoolClub/
Illinois Data Science Club,https://one.illinois.edu/IllinoisDataScienceClub/
Illinois Decentralized Application,https://one.illinois.edu/DecentralizedApplication/
Illinois Design Challenge,https://one.illinois.edu/IllinoisDesignChallenge/
Illinois DII Club Baseball,https://one.illinois.edu/IllinoisDIIClubBaseball/
Illinois EducationÂ Association - Aspiring Educators,https://one.illinois.edu/IllinoisEducationAssociationAspiringEducators/
Illinois Golf League,https://one.illinois.edu/IllinoisGolfLeague/
Illinois Jurisprudence Society,https://one.illinois.edu/IllinoisJurisprudenceSociety/
Illinois Medical Advancements through Design and Engineering,https://one.illinois.edu/IllinoisMedicalAdvancementthroughDesignEngineering/
Illinois Men's Club Basketball,https://one.illinois.edu/IllinoisMensClubBasketball/
Illinois Men's Lacrosse Club,https://one.illinois.edu/IllinoisMensLacrosseClub/
Illinois Men's Rowing Club,https://one.illinois.edu/IllinoisMensRowingClub/
Illinois Men's Rugby,https://one.illinois.edu/IllinoisMensRugby/
Illinois Men's Soccer Club,https://one.illinois.edu/IllinoisMensSoccerClub/
Illinois Men's Volleyball Club,https://one.illinois.edu/IllinoisMensVolleyballClub/
Illinois MicroTech,https://one.illinois.edu/IllinoisMicroTech/
Illinois Model United Nations,https://one.illinois.edu/IllinoisModelUnitedNations/
Illinois Music Business Club,https://one.illinois.edu/IllinoisMusicBusinessClub/
Illinois National Organization for the Professional Advancement of Black Chemists and Chemical Engineers Student Chapter,https://one.illinois.edu/IllinoisNationalOrganizationfortheProfessionalAdvancementofBlackChemistsandChemicalEngineers/
Illinois Open Ultimate Frisbee Team,https://one.illinois.edu/IllinoisOpenUltimateFrisbeeTeam/
Illinois Promise Council,https://one.illinois.edu/PromiseCouncil/
Illinois Rip Chords,https://one.illinois.edu/IllinoisRipChords/
Illinois Robotics in Space,https://one.illinois.edu/IllinoisRoboticsinSpace/
Illinois Sailing,https://one.illinois.edu/IllinoisSailing/
Illinois Semiconductor Student Alliance,https://one.illinois.edu/IllinoisSemiconductorStudentAlliance/
Illinois Shotokan Karate Club,https://one.illinois.edu/IllinoisShotokanKarateClub/
Illinois Ski and Snowboard Club,https://one.illinois.edu/IllinoisSkiandSnowboardClub/
Illinois Solar Decathlon,https://one.illinois.edu/IllinoisSolarDecathlon/
Illinois Space Society,https://one.illinois.edu/IllinoisSpaceSociety/
Illinois Spikeball Roundnet Club,https://one.illinois.edu/IllinoisSpikeballRoundnetClub/
Illinois Sports Business Conference,https://one.illinois.edu/IllinoisSportsBusinessConference/
Illinois Student American Veterinary Medical Association,https://one.illinois.edu/SAVMA/
Illinois Student Association of Music Scholars,https://one.illinois.edu/IllinoisStudentAssociationofMusicScholars/
Illinois Student Chapter of the American Association of Equine Practitioners,https://one.illinois.edu/ISCAAEP/
Illinois Student Chapter of the Wildlife Disease Association,https://one.illinois.edu/StudentChapteroftheWildlifeDiseaseAssociation/
Illinois Student Chapter of the World Aquatic Veterinary Medical Association,https://one.illinois.edu/ISCWAVMA/
Illinois Student Council,https://isc.illinois.edu
Illinois Student Council on Family Relations,https://one.illinois.edu/StudentCouncilonFamilyRelations/
Illinois Student Organization of Meteorology,https://one.illinois.edu/IllinoisStudentOrganizationofMeteorology/
Illinois Students' Symphony Orchestra,https://one.illinois.edu/IllinoisStudentsSymphonyOrchestra/
Illinois Synchronized Skating,https://one.illinois.edu/IllinoisSynchronizedSkating/
Illinois Trial Team,https://one.illinois.edu/IllinoisTrialTeam/
Illinois Triathlon Club,https://illinoistriclub.web.illinois.edu/
Illinois Undergraduate Moot Court Team,https://one.illinois.edu/IllinoisUndergraduateMootCourtTeam/
Illinois Underwater Hockey,https://sites.google.com/view/illinoisuwh
Illinois Women's Club Basketball,https://one.illinois.edu/IllinoisWomensClubBasketball/
Illinois Women's Fastpitch Softball Club,https://one.illinois.edu/IllinoisWomensFastpitchSoftballClub/
Illinois Women's Lacrosse Club,https://one.illinois.edu/IllinoisWomensLacrosseClub/
Illinois Women's Rowing Club,https://one.illinois.edu/IllinoisWomensRowingClub/
Illinois Women's Rugby Football Club,https://one.illinois.edu/IllinoisWomensRugbyFootballClub/
Illinois Women's Volleyball Club,https://one.illinois.edu/IllinoisWomensVolleyballClub/
IlliNoise On Air,https://one.illinois.edu/IlliNoiseOnAir/
Illio Yearbook,https://one.illinois.edu/IllioYearbook/
ImagiNation Dance Crew,https://one.illinois.edu/ImagiNationDanceCrew/
Impact Investing Club,https://one.illinois.edu/ImpactInvestingClub/
In Between at UIUC,https://one.illinois.edu/InBetween/
In Living Color,https://one.illinois.edu/InLivingColor/
Inactive,https://one.illinois.edu/Inactive/
Indian Graduate Students Association,https://one.illinois.edu/IndianGraduateStudentsAssociation/
Indian Student Association,https://one.illinois.edu/IndianStudentAssociation/
Indonesian Students Club,https://one.illinois.edu/IndonesianStudentsClub/
Inline Insomniacs,https://one.illinois.edu/InlineInsomniacs/
"Institute for Scientific Progress, Innovation, Research and Edutraining",https://www.inspireuiuc.com/home
Institute of Electrical and Electronics Engineers,https://one.illinois.edu/InstituteofElectricalandElectronicsEngineers/
Institute of Industrial & Systems Engineers,https://one.illinois.edu/InstituteofIndustrialSystemsEngineers/
Institute of Transportation Engineers UIUC Chapter,https://one.illinois.edu/InstituteofTransportationEngineers/
Intellectual Property Legal Society,https://one.illinois.edu/IntellectualPropertyLegalSociety/
Intercollegiate IllinoiSkating,https://one.illinois.edu/IntercollegiateIllinoiSkating/
Intercollegiate Transfer Club,https://one.illinois.edu/IntercollegiateTransferClub/
Interdisciplinary Health Educators And Leaders,https://one.illinois.edu/InterdisciplinaryHealthEducatorsAndLeaders/
Interfaith in Action,https://one.illinois.edu/InterfaithinAction/
Interfraternity Council,https://one.illinois.edu/InterfraternityCouncil/
International Business Association,https://one.illinois.edu/InternationalBusinessAssociation/
International Christian Fellowship,https://one.illinois.edu/InternationalChristianFellowship/
International Consulting Network,https://one.illinois.edu/InternationalConsultingNetwork/
International Film Club,https://one.illinois.edu/InternationalFilmClub/
International Friendships,https://one.illinois.edu/InternationalFriendships/
International Illini,https://one.illinois.edu/InternationalIllini/
International Korean Student Association,https://one.illinois.edu/InternationalKoreanStudentAssociation/
International Students Association,https://one.illinois.edu/InternationalStudentsAssociation/
International Students in Pre-Health,https://one.illinois.edu/InternationalStudentsinPreHealth/
International Taekwon-Do Federation Club at Illinois,https://one.illinois.edu/InternationalTaekwonDoFederationClub/
International Water Resources Association,https://one.illinois.edu/InternationalWaterResourcesAssociation/
InterVarsity Christian Fellowship - Illinois Undergrad Chapter,https://one.illinois.edu/InterVarsityChristianFellowshipUndergradChapter/
InterVarsity Graduate Christian Fellowship,http://illinoisgcf.org/wp/
Investment Portfolio Organization,https://one.illinois.edu/InvestmentPortfolioOrganization/
Iranian Cultural Association,https://one.illinois.edu/IranianCulturalAssociation/
Iranian Heritage Foundation,https://one.illinois.edu/IranianHeritageFoundation/
Irish Illini,https://one.illinois.edu/IrishIllini/
iRobotics,https://irobotics.illinois.edu/
It's On Us at UIUC,https://one.illinois.edu/ItsOnUs/
Italian Club,https://one.illinois.edu/ItalianClub/
Jain Student Association,https://one.illinois.edu/JainStudentAssociation/
Japanese Animation Club,https://one.illinois.edu/JapaneseAnimationClub/
Japanese Student Association at UIUC,https://one.illinois.edu/JapaneseStudentAssociation/
Jasmine Field Orchestra,https://one.illinois.edu/JasmineFieldOrchestra/
JET - Jewish Education Team,https://one.illinois.edu/JETJewishEducationTeam/
Jewish Law Students Association,https://one.illinois.edu/JewishLawStudentsAssociation/
Jhealth,https://one.illinois.edu/Jhealth/
Journey International Ministry,https://www.journeyuiuc.org/
K-Project,https://one.illinois.edu/KProject/
Kappa Alpha Pi,https://one.illinois.edu/KappaAlphaPi/
Kappa Alpha Theta Sorority,https://one.illinois.edu/KappaAlphaTheta/
Kappa Delta Rho,https://one.illinois.edu/KappaDeltaRho/
Kappa Delta Sorority,https://one.illinois.edu/KappaDelta/
Kappa Kappa Gamma,https://one.illinois.edu/KappaKappaGamma/
Kappa Kappa Psi,https://one.illinois.edu/KappaKappaPsi/
"Kappa Phi Lambda Sorority, Inc.",https://one.illinois.edu/KappaPhiLambda/
"Kappa Pi Beta National Fraternity, Inc.",https://one.illinois.edu/KappaPiBeta/
Kappa Sigma Fraternity,https://one.illinois.edu/KappaSigma/
Kellsie's Krusaders,https://one.illinois.edu/KellsiesKrusaders/
Kelp,https://one.illinois.edu/Kelp/
Keramos,https://one.illinois.edu/Keramos/
Kick Brass - Brass Band,https://one.illinois.edu/KickBrassBrassBand/
Kinesiology Student Association,https://one.illinois.edu/KinesiologyStudentAssociation/
Kings Assembly Redeemed Christian Church of God,https://one.illinois.edu/KingsAssemblyRedeemedChristianChurchofGod/
Knights of Columbus Council #2782,https://one.illinois.edu/KnightsofColumbusCouncil2782/
KOJOBS,https://one.illinois.edu/KOJOBS/
Korean American Culinary Association,https://one.illinois.edu/KoreanAmericanCulinaryAssociation/
Korean American Student Association,https://one.illinois.edu/KoreanAmericanStudentAssociation/
Korean Architecture & Design Association,https://one.illinois.edu/KoreanArchitectureDesignAssociation/
Korean Cultural Center,https://one.illinois.edu/KoreanCulturalCenter/
Korean Engineering and Science Society,https://one.illinois.edu/KoreanEngineeringandScienceSociety/
Korean Illinois Football Association,https://one.illinois.edu/KoreanIllinoisFootballAssociation/
Korean Jesus-Love Church,https://one.illinois.edu/KoreanJesusLoveChurch/
Korean Liberal Arts Student Organization,https://one.illinois.edu/KoreanLiberalArtsStudentOrganization/
Korean Student Association,https://one.illinois.edu/KoreanStudentAssociation/
La Colectiva,https://one.illinois.edu/LaColectiva/
La Fuerza Flamenca,https://one.illinois.edu/LaFuerzaFlamenca/
"La Unidad Latina, Lambda Upsilon Lambda Fraternity, Inc.",https://one.illinois.edu/LaUnidadLatinaLambdaUpsilonLambda/
Labor and Employment Relations Wellness Committee,https://one.illinois.edu/LaborandEmploymentRelationsWellnessCommittee/
Labor and Industrial Relations Association,https://one.illinois.edu/LaborandIndustrialRelationsAssociation/
Laboratory Animal Medicine Club,https://one.illinois.edu/LaboratoryAnimalMedicineClub/
Lambda Phi Epsilon,https://one.illinois.edu/LambdaPhiEpsilon/
"Lambda Theta Alpha Latin Sorority, Incorporated.",https://one.illinois.edu/LambdaThetaAlphaLatin/
"Lambda Theta Phi Latin Fraternity, Inc.",https://one.illinois.edu/LambdaThetaPhi/
"Languages, Cultures, Literatures and Linguistics Graduate Student Association",https://one.illinois.edu/LanguagesCulturesLiteraturesandLinguisticsGraduateStudentAssociation/
LAS Leaders,https://one.illinois.edu/LASLeaders/
Latinx in Law,https://one.illinois.edu/LatinxinLaw/
Latinx Law Students Association,https://one.illinois.edu/LatinxLawStudentsAssociation/
Latinx Veterinary Medical Association,https://one.illinois.edu/LatinxVeterinaryMedicalAssociation/
Latter-day Saint Student Association at the University of Illinois at Urbana-Champaign,https://one.illinois.edu/LatterdaySaintStudentAssociation/
Law and Medicine at Illinois,https://one.illinois.edu/LawandMedicineatIllinois/
League of Linguists,https://one.illinois.edu/LeagueofLinguists/
Learners of Indigenous Languages of Illinois Articles of Incorporation,https://one.illinois.edu/LearnersofIndigenousLanguagesofIllinoisArticlesofIncorporation/
Lebanese Student Association,https://one.illinois.edu/LebaneseStudentAssociation/
Legend Dance Company,https://one.illinois.edu/LegendDanceCompany/
Lego Masters at UIUC,https://one.illinois.edu/LegoMasters/
Les Claviers,https://one.illinois.edu/LesClaviers/
Letters of Love UIUC,https://one.illinois.edu/LettersofLove/
LGBTJew,https://one.illinois.edu/LGBTJew/
Liberty in North Korea,https://one.illinois.edu/LibertyinNorthKorea/
Life Drawing Club,https://one.illinois.edu/LifeDrawingClub/
Limitless Achievers,https://one.illinois.edu/limitlessachievers/
LinguaMed,https://one.illinois.edu/LinguaMed/
Linguistics Student Organization,https://one.illinois.edu/LinguisticsStudentOrganization/
Liquid Rocketry at Illinois,https://liquidrocket.org
Love + Flour Baking Club,https://one.illinois.edu/LoveFlourBakingClub/
Lucha Robotics,https://one.illinois.edu/LuchaRobotics/
Luso-Brazilian Association,https://one.illinois.edu/LusoBrazilianAssociation/
Lutheran Student Movement,https://one.illinois.edu/LutheranStudentMovement/
M.A.R.V.E.L,https://one.illinois.edu/MARVEL/
Magic the Gathering @ UIUC,https://one.illinois.edu/MagictheGatherig/
Maker Network,https://makernetwork.web.illinois.edu/
Makeup Skincare Club,https://one.illinois.edu/MakeupSkincareClub/
Malaysian Student Association (MaSA),https://one.illinois.edu/MalaysianStudentAssociation/
MannMukti,https://one.illinois.edu/MannMukti/
Material Advantage,https://one.illinois.edu/MaterialAdvantage/
Materials Research Society,https://one.illinois.edu/MaterialsResearchSociety/
Mathematical Advancement Through Research and Idea eXchange,https://one.illinois.edu/MathematicalAdvancementThroughResearchandIdeaeXchange/
MCB Philanthropy,https://one.illinois.edu/MCBPhilanthropy/
Med Initiative,https://one.illinois.edu/MedInitiative/
Medium at UIUC,https://one.illinois.edu/Medium/
MedLaunch,https://one.illinois.edu/MedLaunch/
MEDLIFE UIUC,https://one.illinois.edu/MEDLIFE/
Men of Impact,https://one.illinois.edu/MenofImpact/
Menace Ultimate Frisbee,https://one.illinois.edu/MenaceUltimateFrisbee/
Mentors in Medicine,https://one.illinois.edu/MentorsinMedicine/
Mexican Student Association,https://one.illinois.edu/MexicanStudentAssociation/
Mi Pueblo Spanish Conversation Groups,https://one.illinois.edu/MiPuebloSpanishConversationGroups/
Microbial Early-career Researchers Association,https://one.illinois.edu/MicrobialEarlycareerResearchersAssociation/
Mimosa Dance Crew,https://one.illinois.edu/MimosaDanceCrew/
"Mind, Body, and Soul",https://one.illinois.edu/MindBodyandSoul/
Mindful Movement,https://one.illinois.edu/MindfulMovement/
Minorities for Mutual Aid,https://one.illinois.edu/MinoritiesforMutualAid/
Minorities in Aerospace,https://one.illinois.edu/MinoritiesinAerospace/
"Minorities in Agriculture, Natural Resources and Related Sciences",https://one.illinois.edu/MinoritiesinAgricultureNaturalResourcesandRelatedSciences/
Minorities in Animal Sciences,https://one.illinois.edu/MinoritiesinAnimalSciences/
Minorities in Health Sciences,https://one.illinois.edu/MinoritiesinHealthSciences/
Minorities in STEM,https://one.illinois.edu/MinoritiesinSTEM/
Minority Association for Future Attorneys,https://one.illinois.edu/MinorityAssociationforFutureAttorneys/
Minority Association of Pre-Dental Students,https://one.illinois.edu/MinorityAssociationofPreDentalStudents/
Minority Association of Pre-Medical Students,https://one.illinois.edu/MinorityAssociationofPreMedicalStudents/
Minority Business Students Association,https://one.illinois.edu/MinorityBusinessStudentsAssociation/
Mixed Motions UIUC,https://one.illinois.edu/MixedMotions/
Mixed Student Union,https://one.illinois.edu/MixedStudentUnion/
Moda Belissima,https://one.illinois.edu/ModaBelissima/
Mongolian Cultural Organization at the University of Illinois Urbana-Champaign,https://one.illinois.edu/MongolianCulturalOrganization/
Montage Arts Journal,https://one.illinois.edu/MontageArtsJournal/
MRDC Teams,https://one.illinois.edu/MRDCTeams/
Mu Epsilon Delta,https://one.illinois.edu/MuEpsilonDelta/
Multicultural Student Association,https://one.illinois.edu/MulticulturalStudentAssociation/
Music Education Student Association,https://mesauiuc.wixsite.com/mesauiuc
"Muslim American Society, Urbana-Champaign Chapter",https://one.illinois.edu/MuslimAmericanSociety/
Muslim Law Students Association,https://one.illinois.edu/MuslimLawStudentsAssociation/
Muslim Students Association,https://one.illinois.edu/MuslimStudentsAssociation/
